iid,gender,age,race,field,career,goal,date,income,wave
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
31,0,24.0,2.0,law,law,1.0,4.0,"36,485.00",2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
32,0,27.0,4.0,Psychology,Professor,1.0,4.0,,2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
33,0,30.0,2.0,Educational Psychology,Clidren's TV,6.0,6.0,"41,507.00",2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
34,0,21.0,4.0,Applied Maths/Econs,Banking,1.0,6.0,,2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
35,0,25.0,2.0,Mathematics,Capital Markets,1.0,6.0,"17,134.00",2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
36,0,26.0,2.0,Statistics,Biostatistics,2.0,5.0,,2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
37,0,27.0,2.0,Organizational Psychology,Organizational Change Consultant,2.0,6.0,"30,038.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
38,0,23.0,1.0,Law,law,1.0,4.0,"33,772.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
39,0,24.0,3.0,Law,lawyer,5.0,6.0,"24,997.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
40,1,25.0,4.0,Operations Research,tech professional,2.0,7.0,"42,096.00",2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
41,1,30.0,4.0,law,law,2.0,6.0,,2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
42,1,23.0,4.0,Mechanical Engineering,Engineer,2.0,7.0,"28,891.00",2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
43,1,24.0,2.0,Economics,Academic,6.0,6.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
44,1,24.0,2.0,Psychology,academia,1.0,3.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
45,1,28.0,2.0,Finance,banker / academia,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
46,1,26.0,2.0,Finanace,banker,2.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
47,1,30.0,2.0,Finance&Economics,Academic,1.0,6.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
48,1,22.0,2.0,Undergrad - GS,Music production,1.0,5.0,,2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
49,1,25.0,4.0,Mathematical Finance,Entrepreneur,1.0,3.0,"62,635.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
50,1,27.0,1.0,Law,lawyer,6.0,6.0,"12,063.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
51,1,23.0,2.0,Law,Law,1.0,5.0,"29,809.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
52,1,21.0,2.0,Law,Intellectual Property Attorney,1.0,4.0,"26,482.00",2
