attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3
30.0,5.0,15.0,40.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,20.0,,,,,,,20.0,14.29,17.14,22.86,14.29,11.43,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,,,,,,
30.0,5.0,15.0,40.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,20.0,,,,,,,20.0,14.29,17.14,22.86,14.29,11.43,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,,,,,,
30.0,5.0,15.0,40.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,20.0,,,,,,,20.0,14.29,17.14,22.86,14.29,11.43,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,,,,,,,21.21,18.18,12.12,21.21,6.06,21.21,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
50.0,0.0,30.0,10.0,0.0,10.0,50.0,5.0,30.0,5.0,5.0,5.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
35.0,15.0,25.0,10.0,5.0,10.0,25.0,20.0,20.0,20.0,10.0,5.0,,,,,,,30.0,16.67,20.0,20.0,6.67,6.67,,,,,,,40.0,20.0,25.0,5.0,5.0,5.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
33.33,11.11,11.11,11.11,11.11,22.22,10.0,10.0,20.0,25.0,25.0,10.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0.0,25.0,10.0,0.0,15.0,40.0,15.0,20.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
12.0,18.0,20.0,16.0,16.0,18.0,35.0,15.0,10.0,15.0,5.0,20.0,,,,,,,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,10.0,15.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,15.0,15.0,20.0,15.0,15.0,20.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,40.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,,25.0,10.0,30.0,15.0,10.0,10.0,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0,,,,,,,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,,,,,,,,,,,,,
20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0,,,,,,,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,,20.0,20.0,10.0,15.0,15.0,20.0,,,,,,
20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0,,,,,,,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,,20.0,20.0,10.0,15.0,15.0,20.0,,,,,,
